STATE,COUNTY,TRACT,AREANAME,STUSAB,INTPTLAT,INTPTLON,LANDSQMI,PCSA,PCSA_L,TG_DOC,TS_DOC,TO_DOC,TG_FEDDOC,TS_FEDDOC,TO_FEDDOC,TG_NFEDDOC,TS_NFEDDOC,TO_NFEDDOC,TG_IMG,TS_IMG,TO_IMG,TG_CMG,TS_CMG,TO_CMG,TG_NIMG,TS_NIMG,TO_NIMG,TG_LT50DOC,TS_LT50DOC,TO_LT50DOC,TG_GT50DOC,TS_GT50DOC,TO_GT50DOC,TG_F_DOC,TS_F_DOC,TO_F_DOC,TG_M_DOC,TS_M_DOC,TO_M_DOC,TG_RESDOC,TS_RESDOC,TO_RESDOC,T_PRIM4,T_PRIM4RET,TPA_PC,TPA_PC_3SP,TPA_PC_OB,TPA_PC_OTH,TRHC10,TFQHC10,TFQHCGF,TFQHCGF_FT,TFQHCGF_PT,TFQHCGF_YR,TFQHCGF_SO,TFLALGF,TFLALGF_FT,TFLALGF_PT,TFLALGF_YR,TFLALGF_SO,TRHC_HRSA,TSITE_NA,TSITE_IHS,TSITE_SA,TDNTFED,TDNTNF_ALL,TDNTNF_PRA,TDNTNF_FTP,TDNTNF_PTP,TDNTNF_PTF,TDNTNF_FTF,TDNTNF_HSP,TDNTNF_ORG,TDNTNF_GOV,TDNTNF_RES,TDNTNF_M,TDNTNF_F,TDNTNF_GEN,TDNTNF_PED,TDNTNF_OTH,TDNTNF_A45,TDNTNF_A55,TDNTNF_A65,TDNTNF_65U,TDNTNF_AUK,TPVT_PC10,TPVT_AM10,TPVT_OBG10,TPVT_ED10,TVDEN_10,TVT_PC10,TVT_AM10,TVT_OBGY10,TVT_ED10,TVT_RHC10,TVT_FQHC10,THDEN_10,THOS_10,THOS_M10,THOS_S10,THDAY_10,THDAY_M10,THDAY_S10,THREIM_10,THREIM_M10,THREIM_S10,TACS_10,TTMDEN_10,TTMORT_10,TMDEN_10,TMORT_10,THMDEN_10,THMORT_10,TBENE_N10,TFEMALE_P,TMALE_P,TBLACK_P,TNBLACK_P,THISP_P,TNHISP_P,TWHITE_P,TNWHITE_P,TPCT00_14,TPCT65_UP,TAGE00_14,TAGE15_64,TAGE65_UP,TAGE00_00,TAGE01_02,TAGE03_04,TAGE05_09,TAGE10_14,TAGE15_19,TAGE20_29,TAGE30_39,TAGE40_49,TAGE50_59,TAGE60_64,TAGE65_69,TAGE70_74,TAGE75_79,TAGE80_84,TAGE85_UP,TW00_14,TW15_64,TW65_UP,TB00_14,TB15_64,TB65_UP,TO00_14,TO15_64,TO65_UP,TH00_14,TH15_64,TH65_UP
51,51107,611004,Census Tract 6110.04,VA,39.056326,-77.523063,3.74,51107611002,VA00_ASHBURN,12,2,1,0,0,0,12,2,1,5,1,0,0,0,0,7,1,1,9,1,0,3,1,1,10,0,0,2,2,1,0,0,0,13,13,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1,0,0,79.4702,89.404,11.8812,28.4768,150,534,1148,43,60,0,0,169,38,24,14,153,81,72,352433,123442,228991,-999,209,-999,169,-999,40,-999,177,0.5174,0.4826,0.0683,0.9317,0.0712,0.9288,0.7755,0.2245,0.2906,0.0367,2003,4636,253,108,187,265,731,712,527,485,1132,1543,744,205,107,51,43,28,24,1510,3636,199,124,320,27,369,680,27,155,320,16
51,51107,611005,Census Tract 6110.05,VA,39.040569,-77.495502,1.09,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.1938,87.5969,12.3596,17.0543,129,504,1019,28,38,0,0,146,29,24,-999,132,117,-999,267406,219627,-999,11,170,-999,146,-999,24,0,149,0.5142,0.4858,0.0783,0.9217,0.0969,0.9031,0.7584,0.2416,0.2774,0.0351,1495,3705,189,76,182,191,509,537,397,534,861,1123,640,150,81,39,34,21,14,1094,2842,151,84,322,16,317,541,22,153,354,15
51,51107,611006,Census Tract 6110.06,VA,39.01871,-77.460185,2.68,51107611002,VA00_ASHBURN,5,11,0,0,0,0,5,11,0,2,0,0,0,0,0,3,11,0,5,10,0,0,1,0,4,1,0,1,10,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,2,2,1,0,2,1,0,0,0,69.1667,79.1667,-999,19.1667,120,303,669,-999,39,11,-999,145,29,15,14,151,64,87,313334,89967,223367,-999,160,-999,145,-999,15,-999,157,0.5011,0.4989,0.0845,0.9155,0.1181,0.8819,0.7012,0.2988,0.2788,0.034,1393,3434,170,89,179,175,474,476,378,479,841,1007,586,143,79,37,32,15,7,934,2453,117,110,297,15,349,684,38,189,392,9
51,51107,611009,Census Tract 6110.09,VA,39.090345,-77.48521,1.72,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,72.6496,85.4701,-999,21.3675,116,332,754,-999,37,0,0,136,27,16,11,105,57,48,263043,69020,194023,-999,150,-999,136,-999,14,0,139,0.51,0.49,0.088,0.912,0.0636,0.9364,0.6782,0.3218,0.3311,0.0362,1791,3423,196,90,213,267,726,495,325,257,909,1194,545,193,103,53,27,6,7,1175,2366,128,145,319,12,471,738,56,115,219,10
51,51107,611010,Census Tract 6110.10,VA,39.081351,-77.472707,0.48,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4222,95.8805,15.4221,31.5139,966,4418,10429,316,527,0,-999,1012,275,188,87,1327,895,432,2533865,1231066,1302799,65,1113,34,1012,30,101,-999,1038,0.6221,0.3779,0.0359,0.9641,0.0223,0.9777,0.8949,0.1051,0.0402,0.7545,65,332,1220,3,3,6,35,18,15,12,23,63,97,122,206,227,315,274,198,51,270,1126,2,33,23,12,29,71,2,8,26
51,51107,611011,Census Tract 6110.11,VA,39.081329,-77.495945,0.64,51107611002,VA00_ASHBURN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8485,87.8788,0,51.5152,33,148,338,0,27,-999,-999,38,16,15,-999,67,64,-999,89828,78260,-999,-999,41,-999,38,0,-999,-999,41,0.5235,0.4765,0.1357,0.8643,0.1162,0.8838,0.587,0.413,0.2293,0.0296,791,2557,102,63,117,102,282,227,186,601,766,609,325,70,44,29,13,8,8,406,1569,50,115,342,11,270,646,41,90,305,6
51,51107,611012,Census Tract 6110.12,VA,39.066189,-77.498411,2.2,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,78.7879,86.3636,19.403,20.4545,131,400,1015,40,47,0,0,158,31,22,-999,120,92,-999,193830,118330,-999,-999,171,-999,158,-999,13,0,165,0.4992,0.5008,0.0661,0.9339,0.0526,0.9474,0.664,0.336,0.3123,0.0601,1347,2707,259,50,138,190,532,437,285,190,677,987,434,134,126,62,39,23,9,883,1801,180,75,199,11,389,707,68,77,143,7
51,51107,611013,Census Tract 6110.13,VA,39.060009,-77.488025,0.9,51107611002,VA00_ASHBURN,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,2,2,0,1,3,0,0,0,0,88.8889,93.3333,27.027,22.963,135,544,1243,59,49,0,0,156,30,16,14,156,79,77,339312,133908,205404,-999,177,-999,156,-999,21,0,160,0.5116,0.4884,0.0629,0.9371,0.0683,0.9317,0.6656,0.3344,0.2851,0.0501,1128,2630,198,58,154,161,445,310,205,335,771,781,397,141,87,55,24,18,14,696,1778,159,57,187,5,375,665,34,86,174,10
51,51107,611014,Census Tract 6110.14,VA,39.051733,-77.479391,1.06,51107611002,VA00_ASHBURN,23,21,4,1,1,0,22,20,4,12,7,1,1,0,0,11,14,3,18,16,2,5,5,2,18,8,3,5,13,1,0,0,0,29.9,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18,17,1,0,0,0,0,0,0,9,9,12,2,4,8,4,2,0,4,88.4343,94.5712,15.8031,25.4131,1270,6080,12527,528,540,-999,-999,1392,326,216,110,1427,878,549,3003958,1174142,1829816,60,1594,33,1392,27,202,-999,1421,0.5133,0.4867,0.0569,0.9431,0.108,0.892,0.7512,0.2488,0.2452,0.0396,1078,3145,174,74,150,136,344,374,311,498,760,824,607,145,68,30,31,25,20,779,2387,137,53,193,4,246,565,33,134,325,16
51,51107,611015,Census Tract 6110.15,VA,39.054426,-77.455321,1.46,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4444,94.4444,-999,-999,18,100,166,-999,-999,0,0,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,0,26,0,-999,-999,29,0.5083,0.4917,0.1217,0.8783,0.1323,0.8677,0.4484,0.5516,0.2516,0.0272,546,1565,59,35,92,93,187,139,110,346,520,361,173,55,26,18,6,6,3,208,741,24,63,196,5,275,628,30,56,226,5
51,51107,611016,Census Tract 6110.16,VA,39.046945,-77.463683,0.7,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.375,71.875,-999,-999,32,59,172,-999,-999,-999,0,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,44,-999,37,-999,-999,-999,37,0.5453,0.4547,0.0642,0.9358,0.0824,0.9176,0.8065,0.1935,0.1588,0.2273,366,1415,524,27,39,55,121,124,90,171,248,277,349,280,219,158,90,31,26,264,1154,441,33,95,20,69,166,63,44,124,22
51,51107,611017,Census Tract 6110.17,VA,39.039133,-77.463887,0.57,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0575,91.1877,9.8361,34.0996,259,1115,2316,41,197,0,0,285,82,54,28,337,212,125,683540,306831,376709,23,331,-999,285,-999,46,-999,294,0.5473,0.4527,0.0712,0.9288,0.0826,0.9174,0.6846,0.3154,0.2189,0.1817,689,1887,572,44,91,83,255,216,155,194,464,520,355,199,195,143,102,74,58,434,1259,462,48,136,40,207,492,70,61,172,27
51,51107,611018,Census Tract 6110.18,VA,39.032491,-77.446188,2.39,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,89.3333,-999,22.6667,75,259,615,-999,27,0,-999,82,18,11,-999,59,32,-999,178573,65794,-999,-999,88,-999,82,-999,-999,-999,86,0.5646,0.4354,0.127,0.873,0.1724,0.8276,0.6046,0.3954,0.2051,0.2805,457,1146,625,46,79,79,149,104,83,248,417,230,107,61,47,79,162,186,151,187,568,592,80,198,5,190,380,28,116,257,11
51,51107,611019,Census Tract 6110.19,VA,39.024215,-77.494012,1.8,51107611002,VA00_ASHBURN,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,1,2,2,3,0,1,2,1,1,0,0,77.4566,83.815,13.6364,21.9653,173,614,1193,47,70,0,-999,206,39,27,12,170,109,61,330549,174977,155572,-999,228,-999,206,-999,22,0,215,0.5013,0.4987,0.0451,0.9549,0.066,0.934,0.7522,0.2478,0.2821,0.0333,1578,3829,186,77,143,171,565,622,487,369,724,1224,855,170,78,52,26,15,15,1131,2931,145,51,192,9,396,706,32,125,233,11
51,51107,611020,Census Tract 6110.20,VA,38.997599,-77.460624,5.05,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0141,78.8732,-999,22.5352,71,219,475,-999,32,0,0,74,21,19,-999,132,107,-999,131918,102212,-999,-999,89,-999,74,-999,15,-999,82,0.5114,0.4886,0.1184,0.8816,0.108,0.892,0.5693,0.4307,0.2674,0.0246,1292,3421,119,101,200,207,447,337,266,663,1147,862,372,111,51,29,21,6,12,662,2015,74,124,439,9,506,967,36,161,350,11
51,51107,611021,Census Tract 6110.21,VA,38.999854,-77.493298,2.56,51107611002,VA00_ASHBURN,9,2,0,1,0,0,8,2,0,3,1,0,0,0,0,6,1,0,7,1,0,2,1,0,3,1,0,6,1,0,0,0,0,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,5,0,0,0,0,0,0,1,4,0,3,1,1,5,0,0,0,0,68.0982,79.7546,-999,21.4724,162,407,910,-999,62,-999,-999,183,31,19,12,159,96,63,268354,128790,139564,-999,222,-999,183,-999,39,0,202,0.5037,0.4963,0.0794,0.9206,0.0645,0.9355,0.4583,0.5417,0.3021,0.0234,1526,3407,118,127,251,258,551,339,189,619,1288,849,343,119,62,30,16,7,3,641,1632,42,98,294,9,787,1481,67,94,226,6
51,51107,611022,Census Tract 6110.22,VA,39.007571,-77.516088,1.52,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,69.6429,82.1429,-999,21.4286,56,161,351,-999,26,0,-999,56,14,11,-999,67,55,-999,91468,60378,-999,-999,62,-999,56,-999,-999,-999,61,0.5129,0.4871,0.0598,0.9402,0.0792,0.9208,0.6436,0.3564,0.3421,0.0209,2009,3740,123,135,296,352,729,497,285,400,1369,1140,438,108,46,27,27,16,7,1295,2419,65,89,254,8,625,1067,50,182,274,9
51,51107,611023,Census Tract 6110.23,VA,39.022135,-77.516482,1.59,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,71.9512,81.7073,-999,31.7073,81,242,525,-999,50,0,0,91,43,36,-999,275,215,-999,371656,253718,-999,-999,101,-999,91,-999,-999,-999,96,0.5066,0.4934,0.0517,0.9483,0.0578,0.9422,0.7953,0.2047,0.3294,0.0153,1893,3765,88,70,171,211,709,732,429,349,903,1415,568,101,44,14,10,12,8,1494,3013,63,65,225,7,334,527,18,124,203,5
51,51107,611024,Census Tract 6110.24,VA,39.014333,-77.579733,28.19,51107611002,VA00_ASHBURN,2,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,80.8362,88.8502,16,23.3449,287,1081,2164,63,156,-999,-999,320,84,56,28,317,197,120,703759,307873,395886,17,365,15,320,13,45,-999,328,0.4969,0.5031,0.0559,0.9441,0.0592,0.9408,0.7846,0.2154,0.2969,0.0552,1323,2887,246,88,204,203,452,376,238,305,821,848,530,145,99,64,56,19,8,991,2299,206,69,159,21,263,429,19,108,153,3
51,51107,611025,Census Tract 6110.25,VA,38.979769,-77.538216,4.48,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,90,-999,36.6667,30,119,211,-999,24,0,0,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,34,-999,-999,-999,35,0.5043,0.4957,0.0862,0.9138,0.0686,0.9314,0.6386,0.3614,0.2853,0.0166,1360,3328,79,143,291,211,450,265,178,683,1469,692,215,91,31,29,13,4,2,822,2177,45,109,296,6,429,855,28,107,212,8
51,51107,611101,Census Tract 6111.01,VA,39.058064,-77.429038,1.77,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.494,84.3373,-999,31.9277,166,548,1171,-999,106,0,-999,211,52,43,-999,213,171,-999,383622,264681,-999,-999,241,11,211,11,30,0,220,0.5142,0.4858,0.0795,0.9205,0.1679,0.8321,0.6773,0.3227,0.2051,0.0737,888,3122,319,87,151,134,272,244,240,698,900,648,476,160,88,62,49,55,65,538,2118,276,62,272,10,288,732,33,194,511,22
51,51107,611102,Census Tract 6111.02,VA,39.051885,-77.412564,1.86,51107611002,VA00_ASHBURN,10,11,0,0,0,0,10,11,0,2,3,0,0,1,0,8,8,0,6,6,0,4,5,0,5,6,0,5,5,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,6,3,0,0,0,0,0,0,5,4,6,0,3,2,4,2,0,1,80.543,85.9729,9.5238,20.362,221,669,1581,28,100,0,-999,254,53,40,13,275,201,74,398512,247175,151337,18,294,-999,254,-999,40,-999,264,0.4991,0.5009,0.0553,0.9447,0.1226,0.8774,0.7948,0.2052,0.2125,0.0487,1286,4472,295,82,164,169,418,453,473,650,920,1033,1072,324,155,62,37,20,21,989,3578,244,70,247,18,227,647,33,182,536,24
51,51107,611202,Census Tract 6112.02,VA,39.051059,-77.375455,1.27,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.629,94.3503,13.6778,29.3785,530,2213,5433,134,266,0,0,553,164,122,42,742,559,183,1304757,765062,539695,38,592,33,553,32,39,-999,579,0.5249,0.4751,0.0529,0.9471,0.0803,0.9197,0.7732,0.2268,0.2355,0.1608,1117,2864,763,72,144,144,354,403,306,288,601,947,575,147,105,75,119,157,307,782,2184,702,65,171,15,270,509,46,117,242,22
51,51107,611204,Census Tract 6112.04,VA,39.03807,-77.375254,0.84,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.602,85.5721,14.0187,22.3881,201,698,1398,48,71,-999,0,242,46,31,15,248,155,93,405500,204936,200564,-999,298,-999,242,-999,56,-999,251,0.4874,0.5126,0.0783,0.9217,0.3376,0.6624,0.5886,0.4114,0.2224,0.0607,1224,3945,334,81,202,181,382,378,358,810,884,842,774,277,150,77,48,37,22,628,2372,239,95,297,39,501,1276,56,544,1276,38
51,51107,611205,Census Tract 6112.05,VA,39.025272,-77.378657,1.07,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5951,85.8896,17.9775,24.5399,163,552,1010,50,68,-999,0,194,34,25,-999,193,158,-999,270241,182879,-999,-999,247,-999,194,-999,53,0,208,0.4955,0.5045,0.0914,0.9086,0.2539,0.7461,0.5069,0.4931,0.2471,0.0487,1427,4066,281,86,227,210,471,433,414,753,925,992,762,220,126,63,48,20,24,617,2134,176,132,383,13,678,1549,92,431,1001,34
51,51107,611206,Census Tract 6112.06,VA,39.05794,-77.392694,1.34,51107611002,VA00_ASHBURN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4848,84.8485,15.8537,25,132,409,916,43,55,-999,0,160,37,28,-999,186,148,-999,329778,204500,-999,12,195,-999,160,-999,35,-999,164,0.509,0.491,0.0674,0.9326,0.1183,0.8817,0.7165,0.2835,0.2399,0.0528,1014,2989,223,73,145,128,358,310,271,446,761,834,537,140,89,55,34,25,20,676,2172,180,62,199,24,276,618,19,130,359,11
51,51107,611207,Census Tract 6112.07,VA,39.037288,-77.39444,1.01,51107611002,VA00_ASHBURN,11,15,5,0,3,2,11,12,3,4,3,1,0,0,0,7,12,4,9,11,3,2,4,2,8,9,4,3,6,1,1,2,0,17.1,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,23,2,0,1,0,0,0,0,13,12,20,0,5,14,10,0,0,1,80.9249,90.7514,16.5,23.6994,345,1107,2692,78,166,-999,-999,385,126,78,48,584,321,263,1413245,474169,939076,18,455,17,385,15,70,-999,408,0.5064,0.4936,0.0601,0.9399,0.0699,0.9301,0.6811,0.3189,0.2398,0.046,954,2842,183,52,124,131,327,320,256,401,704,808,539,134,82,43,30,17,11,621,1968,121,40,185,14,293,689,48,76,195,7
51,51107,611208,Census Tract 6112.08,VA,39.057502,-77.350568,1.51,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,69.7917,84.375,-999,21.875,95,225,596,-999,24,0,-999,106,22,16,-999,149,115,-999,181205,125445,-999,-999,114,-999,106,-999,-999,-999,111,0.5107,0.4893,0.0447,0.9553,0.0628,0.9372,0.7294,0.2706,0.3057,0.0409,1300,2779,174,59,128,159,507,447,263,214,587,1052,526,137,80,42,28,17,7,933,2058,111,48,136,6,319,585,57,84,178,5
51,51107,611209,Census Tract 6112.09,VA,39.040301,-77.352245,1.44,51107611002,VA00_ASHBURN,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,2,1,4,0,0,1,1,0,0,2,72.332,83.7945,19.0476,16.996,252,659,1614,83,71,-999,-999,287,43,24,19,216,152,64,445573,207694,237879,-999,325,-999,287,-999,38,0,302,0.5108,0.4892,0.0472,0.9528,0.0635,0.9365,0.7643,0.2357,0.2511,0.0858,1633,4312,558,94,207,208,587,537,375,471,892,1316,943,315,240,138,90,51,39,1198,3324,448,56,228,23,379,760,87,118,266,29
51,51107,611300,Census Tract 6113,VA,39.011521,-77.385992,0.77,51107611002,VA00_ASHBURN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,74.7191,82.5843,14.8148,18.5393,178,535,1094,34,45,0,0,212,34,23,11,160,117,43,341271,144541,196730,-999,246,-999,212,-999,34,-999,220,0.4872,0.5128,0.0917,0.9083,0.2943,0.7057,0.507,0.493,0.2122,0.0506,1255,4359,299,122,217,186,422,308,340,955,1209,937,682,236,126,90,48,23,12,516,2288,194,106,408,28,633,1663,77,466,1233,41
51,51107,611400,Census Tract 6114,VA,39.000281,-77.392518,0.79,51059482203,VA00_RESTON,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1553,89.8058,14.2857,30.0971,206,688,1563,66,116,0,-999,260,72,55,17,402,244,158,690172,264277,425895,22,308,-999,260,-999,48,-999,269,0.4817,0.5183,0.0772,0.9228,0.3499,0.6501,0.5141,0.4859,0.206,0.0632,1086,3854,333,60,152,165,364,345,345,837,858,827,742,245,173,81,35,25,19,443,2046,222,74,310,23,569,1498,88,483,1319,43
