HSA #,HSA City,State,Resident Population (2006),"Acute Care Hospital Beds per 1,000 Residents (2006)","Hospital-based Registered Nurses per 1,000 Residents (2006)","FTE Hospital Employees per 1,000 Residents (2006)","Total Physicians per 100,000 Residents (2006)","Primary Care Physicians per 100,000 Residents (2006)","Total Specialists per 100,000 Residents (2006)","Medical Specialists per 100,000 Residents (2006)","Hospital-Based Physicians per 100,000 Residents (2006)","Surgeons per 100,000 Residents (2006)","Resident Physicians per 100,000 Residents (2006)","Allergists/ Immunologists per 100,000 Residents (2006)","Anesthesiologists per 100,000 Residents (2006)","Cardiologists per 100,000 Residents (2006)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (2006)","Critical Care Physicians per 100,000 Residents (2006)","Dermatologists per 100,000 Residents (2006)","Emergency Medicine Physicians per 100,000 Residents (2006)","Endocrinologists per 100,000 Residents (2006)","Family Practice Physicians per 100,000 Residents (2006)","Geriatricians per 100,000 Residents (2006)","General Surgeons per 100,000 Residents (2006)","Gastroenterologists per 100,000 Residents (2006)","Hematologists/ Oncologists per 100,000 Residents (2006)","Infectious Disease Specialists per 100,000 Residents (2006)","Internal Medicine Physicians per 100,000 Residents (2006)","Neonatologists per 100,000 Residents (2006)","Nephrologists per 100,000 Residents (2006)","Neurosurgeons per 100,000 Residents (2006)","Neurologists per 100,000 Residents (2006)","Obstetrician/ Gynecologists per 100,000 Women Age 15-44 (2006)","Ophthalmologists per 100,000 Residents (2006)","Orthopedic Surgeons per 100,000 Residents (2006)","Otolaryngologists per 100,000 Residents (2006)","Pathologists per 100,000 Residents (2006)","Pediatricians per 100,000 Residents (2006)","Plastic & Reconstructive Surgeons per 100,000 Residents (2006)","Psychiatrists per 100,000 Residents (2006)","Pulmonologists per 100,000 Residents (2006)","Radiologists per 100,000 Residents (2006)","Radiation Oncologists per 100,000 Residents (2006)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (2006)","Rheumatologists per 100,000 Residents (2006)","Urologists per 100,000 Residents (2006)","Vascular Surgeons per 100,000 Residents (2006)"
33079,New Rochelle,NY,98209,2.47643332149851,4.34448116519537,16.5723732466772,357.987,114.6251,240.1498,88.306,36.1835,79.276,91.7318,0.8925,29.167,15.4098,0.9048,2.443,7.3648,12.6571,3.0886,14.8114,1.6202,13.9565,8.6217,5.5677,2.8592,67.9135,3.1824,4.1681,2.3656,9.213,137.4196,11.4631,7.4674,4.6905,11.7628,31.3033,4.9578,39.7842,3.3618,16.0088,2.156,4.4161,3.0403,3.4381,1.1273
33080,Manhattan,NY,1922835,3.24508069163935,4.89902303934692,21.6558822139917,315.8355,97.5663,213.3676,87.214,26.4677,52.7343,106.6263,1.9889,13.7818,13.0882,1.0447,3.6793,8.5053,7.8947,2.745,11.606,2.4205,8.3486,7.2036,8.2165,4.8381,56.2138,2.0617,3.9343,1.6101,9.3849,65.0605,8.8883,6.1596,3.9221,8.1505,31.819,4.1484,44.9429,3.42,15.8237,1.8101,5.7412,2.4986,3.5174,0.9729
33081,Newark,NY,34907,3.38078041032975,4.80939231243181,21.1119319440022,211.417,80.7525,127.844,36.8418,26.8915,48.8422,31.7937,0.5652,13.2885,6.9224,0.409,1.0139,1.341,5.8039,0.3588,24.0066,0.9352,6.5064,3.7741,2.1215,0.6479,37.6925,0.3968,1.4162,0.75,4.3286,80.2635,6.4452,6.8031,6.9106,2.8853,19.0995,0.9402,11.7405,1.1703,6.1606,1.3813,1.0748,0.5767,1.8612,1.1123
33082,Newburgh,NY,88998,2.65097985057305,3.71480586795541,13.8967641834162,167.4985,48.4723,117.087,36.3807,23.8595,43.7246,18.7148,1.9228,10.7449,6.4934,0.9957,1.0286,2.0659,3.7927,1.3956,9.7087,0.4018,8.0572,1.9365,2.854,0.6614,22.6317,1.0645,3.9423,0.9755,3.4562,54.1556,7.9444,4.8556,2.1903,3.7435,15.9025,2.5709,11.1174,1.7234,6.0373,0.4413,2.5631,0.5284,3.1342,1.451
33083,Newfane,NY,14997,3.77091239872547,4.04998573506885,16.5790358100021,145.949,62.1234,81.8018,15.5912,22.4232,37.3979,25.9559,0.6653,9.1336,1.9205,0,0.5151,0.7463,3.273,0.3798,27.8282,0.3164,7.495,0.8606,1.0879,0.6108,26.0429,0.1939,0.7916,1.2619,1.0597,57.1549,4.0006,5.4794,2.2167,5.9048,7.4125,1.1045,4.0657,0.4181,8.1761,0.3827,1.3527,0.3261,2.8791,0.5563
33084,Niagara Falls,NY,39101,3.59972944809319,5.56275198200982,23.1751631656375,188.3748,66.8576,119.0502,34.2066,22.5562,48.0931,21.9805,1.7202,8.8706,5.6559,2.2841,0.349,1.865,4.8673,1.5304,28.8014,0.2617,11.5415,1.9745,2.5251,0.3295,23.083,0.2027,2.8088,2.4731,2.3347,37.541,5.2511,8.3877,1.2985,6.4802,15.2753,1.4464,8.4015,1.6161,12.8741,0.3775,0.8734,1.4484,5.6002,1.6298
33085,North Tarrytown,NY,92818,2.51609206064666,3.14430186678508,13.3790913490707,289.7922,82.063,203.3839,62.7897,32.2479,68.0154,59.6941,2.2995,20.9973,8.9053,1.011,2.5765,5.0977,7.5878,1.614,11.1131,2.4032,8.3767,6.208,5.9331,2.5502,42.4563,2.3895,1.8288,2.6899,4.9665,105.8068,8.249,6.881,7.7063,9.1113,29.0522,5.9355,36.4256,2.5465,11.0223,0.7064,3.9972,2.4967,4.4789,0.7255
33086,North Tonawanda,NY,43097,2.53980032316659,4.02625900579259,17.6874639102051,408.3436,169.6507,238.961,97.2279,33.5744,69.9082,74.7751,3.3393,25.9918,16.772,1.7038,3.3592,9.3484,15.7346,3.2856,43.9886,1.1814,11.7278,3.1818,5.0033,3.3911,76.8859,3.2847,1.6323,1.8252,10.4138,121.9728,10.4495,5.0516,4.9216,17.0497,51.4636,1.4818,40.269,5.5369,14.0782,1.7,7.3537,5.0534,2.5827,4.7329
33087,Norwich,NY,23858,2.78375783026591,3.68284554154669,16.2733609917973,226.5198,89.2782,134.5491,33.5633,23.396,63.5941,19.9495,0.3271,10.1981,2.8137,0.226,1.0249,0.7938,9.2263,0.7974,41.3075,5.3834,12.9382,1.745,1.0056,0.5916,33.807,0.3507,0.8331,1.4058,1.9164,85.9747,9.0425,13.6629,4.2143,2.5163,13.3331,1.4921,11.8351,1.0828,10.909,0.8141,0.959,1.0743,2.2648,0.6164
33088,Nyack,NY,173979,2.39049682114596,3.7368129992944,12.468249641086,268.6525,87.5518,177.686,59.4148,27.4674,58.6015,38.1307,1.344,14.9178,9.3139,0.9411,2.4722,5.3085,6.2902,3.072,12.465,1.3531,8.0589,4.7111,4.8063,1.8522,43.0881,1.5968,3.2659,1.1597,5,94.2564,9.1173,7.9186,3.1283,4.8523,33.1272,3.6789,30.1176,2.4098,15.804,1.128,4.4252,1.8359,3.5222,0.7952
33089,Oceanside,NY,185341,2.3778610199172,3.56969430326657,12.9140687627417,230.4698,70.1104,157.5325,55.0989,31.4045,51.9018,46.9353,2.0946,18.3284,7.5833,2.0291,2.0268,5.5408,7.4134,1.6448,13.8412,0.7167,7.9497,5.0723,3.5267,1.6214,33.7945,0.9491,2.1235,0.9255,4.5342,75.9912,8.0187,6.1554,3.0565,3.7439,23.1747,3.4422,15.0727,3.5363,10.5437,1.3153,3.6629,1.6178,3.5316,0.7344
33090,Ogdensburg,NY,29536,4.40957594690889,5.11543245770277,23.39293254576,208.4389,52.2625,154.2318,35.6976,27.4976,63.0821,30.0949,0.2954,13.7535,1.6325,0.6107,3.1578,0.8014,10.5686,0.3225,21.3564,0.2005,10.9568,2.8783,4.6784,2.5225,20.3808,0.2649,2.2729,1.2227,3.2779,85.6539,10.1226,10.5935,5.0839,3.4178,10.4888,1.3173,24.1739,0.5262,5.0579,2.2345,0.9604,0.3221,4.0294,0.7072
33091,Olean,NY,63109,2.93590594306179,3.67569387825408,16.5843312369399,192.8728,61.7427,128.6296,39.1103,28.3234,49.1797,19.1393,2.6136,14.7336,3.6657,2.6823,0.5841,3.9424,7.4824,1.3872,25.0258,0.3317,8.9861,5.8419,4.0702,0.3017,21.8585,0.1978,0.5513,1.1102,2.1408,71.0257,4.0981,6.4827,3.1,4.2949,15.3724,0.937,8.6014,2.4632,7.0548,1.3686,0.8478,0.2119,6.0471,0.4678
33092,Oneida,NY,41751,2.35299223272108,3.86310980967064,16.6493446459372,184.8077,62.5654,119.795,31.0269,27.1424,50.6172,23.1944,0.3187,14.128,2.6296,3.564,1.3049,0.4972,11.2703,0.7103,30.2379,0.4163,8.6022,2.9967,2.885,0.5733,17.2845,0.3277,0.6612,0.9043,1.6265,69.7188,3.9768,10.8627,1.7117,5.8833,15.6454,0.9652,6.6809,0.6185,10.5002,0.5947,1.1959,2.1296,4.3669,0.58
33093,Oneonta,NY,44179,2.71682834290831,3.26116419515091,21.4961227779493,208.7172,74.2512,131.8652,35.104,24.1861,55.9786,32.0171,0.2285,11.0728,5.1156,2.0553,2.0892,1.0619,6.2758,1.2979,22.6641,0.3781,12.8632,2.3304,1.5885,1.7062,34.672,0.5194,1.5801,2.5067,4.4794,47.7855,6.1464,9.3423,4.1214,3.2434,17.3144,3.1273,11.535,1.6611,6.1474,1.9973,1.2786,1.6016,4.8659,1.3483
33094,Oswego,NY,44418,2.17368986522174,3.9940470399793,17.8307912002222,180.6908,57.8214,120.3678,34.6174,25.8674,46.2555,30.5534,0.3766,12.5189,4.2585,1.0595,1.3505,0.4006,8.8579,2.2362,23.6681,0.5223,11.9713,1.1724,4.1121,0.4496,22.3269,0.2936,0.6104,1.128,2.7952,50.2641,5.5146,7.9938,3.8665,4.16,11.794,1.1249,7.9591,1.9567,6.6675,2.0035,1.0209,1.9474,2.2271,0.7852
33095,Patchogue,NY,210014,2.06587433446577,3.18187257298762,12.6935875946794,197.5519,59.1922,135.7074,48.3834,29.7577,42.0014,39.9394,1.325,17.0066,7.6726,1.3088,2.4223,2.7147,7.466,2.1516,19.3913,1.2963,6.1123,3.8096,2.6656,1.5619,26.936,0.5823,2.9417,1.7565,3.4633,54.1408,6.0622,7.0153,2.135,3.0839,12.9557,1.5152,10.7588,2.4651,12.0256,0.817,3.9321,1.3423,3.2179,0.9032
33096,Peekskill,NY,75126,2.25110408243746,3.35583903412689,13.052124635393,260.0806,72.8258,184.1862,60.2886,33.2509,61.5212,48.2578,1.0486,20.4867,7.4566,1.3657,2.4129,6.2483,10.0987,1.0554,7.4296,1.79,11.6664,6.9868,4.8148,2.3333,41.2645,1.8008,4.3852,1.6198,3.9872,85.7826,7.1953,7.9704,4.0756,4.9257,24.0272,4.5616,25.6347,1.5188,9.2435,0.7519,2.821,1.8958,3.7671,0.8067
33097,Penn Yan,NY,22782,2.55186425784104,4.4539172773311,20.2936957693024,199.0205,73.8352,122.5279,24.5471,25.1181,54.7192,24.7351,0.3627,11.8248,2.1747,3.296,0.8506,0.9072,8.4408,0.2881,32.6981,0.3659,13.8813,1.5468,0.9862,0.4055,27.9487,0.372,0.6394,0.9464,1.5434,80.8676,4.3513,7.3405,2.8024,1.911,13.045,1.7631,16.5592,0.6647,5.9747,0.4027,0.8383,0.2991,2.5815,0.7812
33098,Plainview,NY,73406,1.90934517334818,3.14266633487107,10.7287755877638,244.5476,75.1773,166.3001,59.9092,27.182,57.4913,46.3879,1.8643,14.0663,8.2398,3.4537,2.5545,6.0221,7.5533,1.3241,8.2049,1.4882,8.4428,6.8008,3.8931,1.3963,39.7559,0.8471,1.6988,0.8023,7.0911,83.9068,6.9592,8.3866,3.7533,3.9696,28.6949,2.3511,17.0569,3.2574,11.7539,1.24,3.1257,1.3012,4.2716,0.962
33099,Plattsburgh,NY,90597,2.72311855679063,4.06360069902171,19.2303166943887,215.9512,76.6988,136.6248,44.7478,22.201,49.7169,18.7592,1.2279,8.5166,7.7871,2.1217,1.6875,1.687,10.0744,0.2958,26.0774,1.104,6.0251,4.3418,1.6626,2.2567,29.762,0.1825,2.1551,1.3471,3.1197,76.7674,7.6424,6.733,1.6901,4.8846,22.4461,3.2651,17.021,2.1497,12.7877,1.2546,2.3772,0.3195,3.4181,1.2136
33100,Port Chester,NY,86707,1.72198415165588,3.24612906682246,12.8003637245403,412.9563,142.3616,267.3149,97.2645,29.4391,93.9657,84.6111,2.0783,21.1512,12.4922,1.3288,4.6192,19.4822,13.8995,3.1327,16.7416,2.9741,10.2547,6.6173,5.2439,2.8532,78.4795,3.0883,1.5254,3.1554,10.5976,162.5858,16.9279,10.1749,6.9485,18.7878,46.6023,5.5965,69.1924,2.8976,22.3316,1.4428,8.984,1.2809,4.9809,0.9133
33101,Port Jefferson,NY,241697,2.11363962471676,3.58970517992809,15.3600997463955,228.9921,62.9854,163.3981,61.4549,31.1404,50.973,54.6768,1.4229,18.0814,10.3833,1.0554,2.4341,4.3118,8.2605,2.5427,18.9103,1.4047,7.2753,5.2972,3.1297,2.2368,26.2819,0.6255,3.8177,1.0209,6.4161,79.5228,5.6084,7.8793,2.896,4.204,17.7999,3.0577,15.4836,1.7299,9.4818,0.8693,5.0481,1.6047,3.3011,1.6834
33102,Port Jervis,NY,59547,2.88685214124197,3.6116493845611,13.3137591980703,207.0976,64.926,139.6258,29.7392,34.9514,60.9675,20.8641,0.3159,20.7668,6.4147,1.0868,2.1582,1.1883,6.8827,0.81,18.1737,0.3209,11.7993,2.4965,2.2456,0.5018,30.7905,0.4283,0.8288,1.1631,1.6305,89.5347,8.0663,10.6143,2.1597,3.3195,16.1663,2.1324,10.1057,0.7539,7.8056,0.4394,1.7605,0.4697,4.0083,0.6926
33103,Potsdam,NY,46134,2.63162790421175,2.90218323742865,15.4325833876016,166.6506,62.7169,101.2879,29.7029,22.5109,35.826,21.066,0.2551,9.6145,3.5846,1.0765,1.2117,2.0945,6.8351,0.3238,30.8703,0.1212,8.0897,2.9731,3.1672,0.8794,20.1346,0.1912,0.7334,0.7656,3.1049,43.3449,3.7438,6.4759,3.2615,5.2667,11.3096,0.8797,10.7037,1.8739,4.3918,0.7737,0.6885,0.3297,1.8556,0.5411
33104,Poughkeepsie,NY,252344,2.59760313580138,4.19982825535637,12.9871685013461,234.0611,78.1745,152.7301,52.2123,23.9962,53.3106,21.1881,0.9566,10.5761,8.0434,1.47,2.6638,2.8127,7.7783,1.6061,19.3228,0.6038,7.532,5.9364,4.1156,1.2789,36.0271,1.5229,1.8696,1.3121,4.013,75.5699,6.2892,9.0584,3.5115,3.5325,23.4392,2.2954,21.1231,3.0392,14.2875,1.269,5.3943,0.9661,3.2049,1.7982
33105,Rhinebeck,NY,26225,1.86528049095287,3.1590231958239,11.8247612295648,163.9203,69.1222,92.2483,23.4146,15.3136,36.4449,15.6934,0.3043,5.1383,3.8592,1.5646,0.8748,1.0161,4.4864,0.5155,30.226,0.3387,5.871,1.747,1.2976,2.2917,25.1754,0.3362,0.6896,0.6004,1.9036,74.4266,2.5227,3.797,3.3198,1.355,13.6372,1.0897,14.2474,0.8546,4.0406,0.5595,1.1852,0.4078,2.4224,0.5331
33106,Riverhead,NY,71120,1.60632772551292,3.22250387765972,13.0938434000502,229.0625,59.8196,164.9292,55.8123,30.3602,62.6778,38.4181,2.5709,19.0743,9.6487,1.4535,3.7596,4.3252,6.9675,2.8385,21.9693,0.6098,8.231,3.7914,3.2781,1.8144,21.9776,0.508,2.1184,1.3197,7.7036,110.3608,10.0727,8.4511,2.8247,3.8656,16.523,3.3347,12.9646,3.2642,19.5794,1.2952,2.0097,0.6986,3.6228,0.8729
33107,Rochester,NY,776558,1.59188685075613,3.37519400391254,14.5735266026179,203.6017,80.6101,120.565,43.7522,23.9913,32.9486,58.7159,1.516,10.7243,6.6983,0.3976,1.778,3.5836,5.6825,0.9592,17.4,1.6871,5.0282,2.6385,3.4708,1.7738,41.7745,0.9721,1.7889,1.0642,5.1836,51.3329,3.9962,5.1242,1.8173,4.0073,21.6479,1.1725,13.7938,1.293,10.0214,1.0869,1.4205,1.151,2.3029,0.8672
33108,Rockville Centre,NY,119103,2.70186964560326,4.1157789660492,15.2388648045918,277.317,88.1544,185.6719,73.1701,30.7066,59.2391,66.5328,2.5308,18.534,10.5979,2.0798,2.8019,5.1926,8.8065,2.3013,14.5354,1.1763,8.7575,7.4106,6.2835,2.0706,46.2882,1.9425,4.3461,1.4106,6.1623,76.5347,9.25,7.6707,3.8319,5.7359,27.3212,4.6761,18.5764,4.1148,12.1098,2.1595,5.5525,1.5251,4.0156,1.1933
33109,Rome,NY,66120,2.70982404013883,4.4320903619433,19.009685420162,200.458,69.6315,128.1343,34.9318,26.6949,51.1791,19.7785,0.2302,14.184,3.528,0.9894,2.2173,0.5278,5.5784,1.723,31.1801,1.3421,11.6351,3.5724,2.4746,0.6239,26.2055,0.3114,0.6473,1.0195,3.3755,67.2395,4.1284,8.59,4.0383,5.8966,11.9124,1.1096,10.4827,1.5411,18.3873,1.4429,2.352,0.8015,3.5406,0.5778
33111,Saranac Lake,NY,30567,2.71592862378618,4.71352903018542,17.983090435191,227.5523,91.9745,133.369,23.6841,26.4645,61.6432,15.7894,0.2593,13.1663,1.5022,0.9424,0.7478,2.8684,5.277,0.2268,39.3604,0.1864,15.5437,1.0198,0.8148,0.4018,30.8759,0.1687,0.4457,0.7573,5.3397,51.2889,4.9419,15.2864,3.8826,4.3564,23.5643,1.2607,15.1348,0.4101,8.404,0.3428,3.0012,0.2773,3.8616,2.7308
33112,Saratoga Springs,NY,87715,1.85162908331549,3.97800556538854,14.7261358966366,197.3837,64.509,129.9295,40.3809,18.9499,47.6436,14.3504,1.0384,3.8968,8.7017,0.7886,1.3452,1.9977,10.3605,1.0653,39.5894,0.3013,7.9937,2.665,3.3388,0.3878,15.9683,0.2437,0.6042,0.5857,3.2326,60.8063,5.9649,7.031,2.7097,1.9439,8.3648,4.0451,21.8085,2.0237,19.2784,1.2146,0.8243,0.4285,4.5831,1.0957
33113,Schenectady,NY,239640,2.12002660662824,3.02035148748764,12.6661215361252,184.1041,69.0523,112.6872,37.2053,23.8618,37.1464,28.8646,0.3416,10.6919,6.1802,0.5892,2.725,1.6688,7.0166,0.7863,31.9625,1.6881,5.8112,3.0045,1.9382,0.9042,20.3941,0.5904,1.5696,1.2623,2.4619,54.966,3.8798,4.6435,3.3674,3.1499,17.3868,2.5292,10.9033,1.1432,8.7212,0.7555,2.351,1.5246,2.5692,0.8164
33114,Seaford,NY,22180,1.76668942692459,3.01674976774268,9.92254899195997,341.9271,119.2135,219.7766,92.9616,33.7577,74.2162,40.5328,2.3513,24.0518,28.5147,1.2062,2.6882,11.4566,6.1786,1.5682,23.6977,0.9801,9.0925,16.9335,2.5913,2.0981,52.8981,0.5766,1.238,1.0518,5.8362,87.6842,10.3945,7.9754,3.941,12.3115,43.7093,3.1413,17.1685,2.6363,11.4477,0.7925,4.4011,1.903,16.7217,0.916
33115,Sidney,NY,22482,2.5051827524899,2.94506313212375,16.8266862967672,240.02,90.4856,146.5795,39.108,22.01,62.9577,24.8007,0.4565,9.3252,7.2845,0.5814,1.2488,0.93,4.8548,0.8206,36.3177,1.1409,16.4542,5.8698,1.1447,1.1066,31.9218,0.385,4.6386,2.0206,2.9822,96.6429,5.8376,8.8711,3.1448,2.4744,23.3801,2.2938,14.4321,1.1982,6.5301,1.242,1.047,1.1742,3.5443,0.6677
33116,Smithtown,NY,209879,2.36932758198597,3.7008301883121,13.0033464301321,269.8935,82.6899,183.8044,67.8161,30.2639,62.2322,48.742,1.8452,18.9619,8.4426,1.3686,3.8754,6.5716,8.7399,2.1472,21.0713,1.1666,7.8775,4.9008,6.1945,2.4782,41.2342,1.1766,2.684,1.2852,8.0069,90.0985,7.8657,10.7038,3.5135,5.9144,20.2822,3.7679,21.2906,2.3338,16.3024,2.2204,3.9894,2.1411,4.7871,1.2615
33117,Sodus,NY,25567,2.30486210162349,3.79595452133121,15.9786753853304,244.2609,109.8486,131.904,33.3171,27.0768,54.7348,40.5383,0.7776,13.5268,5.2016,0.2226,1.2185,1.7397,8.5533,0.5372,17.5637,0.8588,6.3767,2.3637,2.0123,0.8621,51.1196,0.4867,1.0012,1.0615,3.5948,81.419,5.9133,10.1264,5.3918,2.9964,44.3088,1.2323,13.2572,0.7904,6.959,0.7768,0.9259,0.6092,5.6589,1.1494
33118,Southampton,NY,64408,3.18038307665846,3.65685668427342,15.526254909958,279.4278,89.4778,185.2117,60.5476,29.6998,77.1385,38.9307,2.2578,20.2733,5.3647,1.4739,2.2064,5.7268,15.4225,1.1998,23.7372,0.5608,12.8247,7.6606,3.1334,1.1859,36.9131,0.57,1.1827,1.1555,4.5894,133.1937,11.777,9.0259,3.2977,5.7297,32.4805,4.9081,19.2067,4.3005,30.6429,0.6354,1.5985,1.7264,5.2543,0.7425
33119,Springville,NY,29181,1.88387209592436,2.46593809386524,11.6265742383632,146.8198,56.5931,87.9726,19.8876,21.2572,40.326,22.9734,0.4231,8.6565,1.9695,3.3655,0.4481,1.0017,8.0357,0.3681,19.1701,0.414,8.0211,1.2167,1.0412,0.3446,18.9502,0.2101,0.3894,1.4873,1.129,53.4862,5.7397,3.9271,2.2858,2.0715,19.4424,1.1682,2.6981,0.6574,6.9616,0.4884,1.0251,0.2399,2.0647,0.5561
33120,Star Lake,NY,3871,4.94964437372147,5.59585207427559,30.3259749375354,259.9295,83.8195,173.5634,50.7148,32.0647,77.0643,26.5521,0.4872,18.0019,2.8425,1.577,1.4439,1.7037,31.2515,0.5257,50.0262,0.236,38.11,1.8416,1.9952,2.4201,20.186,0.5376,0.7585,0.7709,2.4916,81.6808,4.1484,7.074,2.9667,4.7627,13.4265,0.9959,10.2506,1.1639,6.2735,0.7392,1.45,0.5883,1.8585,1.6049
33121,Staten Island,NY,468914,2.78951789082507,3.64815322829626,16.0022694341627,229.5464,78.753,147.9443,48.0666,29.4269,45.6716,66.3274,1.1167,16.5065,8.1961,1.6278,3.1647,2.95,3.5514,1.5489,8.6762,2.8337,7.6677,3.828,2.9777,1.4041,47.3698,1.6708,3.7232,0.9903,4.232,72.4307,6.5318,3.6166,1.9413,5.0953,23.1195,2.808,19.4375,2.4183,10.0491,1.1045,4.6825,0.7891,3.8285,1.1062
33122,Stony Brook,NY,31011,2.34733004286693,4.59527970633783,18.5586436548494,238.9872,55.099,179.4866,66.4067,34.5446,54.9603,71.2769,1.5411,22.2062,10.4587,1.2463,3.3557,3.4244,10.3534,3.4049,15.463,1.5613,8.6198,4.3373,5.4745,3.1282,23.5207,1.33,4.2105,1.8114,6.6052,66.5855,6.7289,9.011,3.0328,5.1888,16.377,3.0483,16.6775,1.7398,9.8496,2.0389,3.3167,1.4946,4.8169,2.0103
33123,Suffern,NY,125034,2.32637433505254,3.34510798733027,10.8759331346102,228.994,64.9938,162.1585,49.4941,27.7524,58.4424,33.8651,1.8379,14.9198,9.1151,2.1859,1.4959,4.2055,4.7012,3.3402,10.235,0.6445,7.3531,4.8636,4.6225,1.4124,35.1707,0.9701,2.3268,1.8569,2.8572,83.9875,8.2517,8.566,2.3569,3.6118,18.2812,2.1496,24.44,1.5292,11.9046,0.961,3.3192,1.2847,5.5734,1.2506
33124,Syosset,NY,46339,1.9298217266984,3.39759690565268,11.6351659599193,573.6153,191.6296,378.2361,172.1742,48.7512,129.7765,71.9251,4.0355,57.4593,32.3005,3.3259,3.5219,16.7859,18.9699,4.0746,32.5725,9.3459,22.9946,18.4949,17.148,4.0041,83.2059,1.4308,2.4048,1.1699,17.1909,255.8659,18.4238,7.8975,7.2124,19.9211,81.2353,11.6169,38.6758,6.7864,18.1284,1.2825,7.2014,3.436,6.8699,0.9217
33125,Syracuse,NY,524066,2.38511058749225,3.73254839676531,13.6328449546027,204.1241,72.6915,128.8646,46.0617,26.2154,39.1749,58.3946,1.3308,13.1461,8.1592,0.9096,2.6039,1.261,6.8317,1.8324,29.3881,0.8628,6.7092,3.1936,3.92,1.619,25.6224,1.1693,2.2346,1.4208,4.9214,50.4645,4.6804,6.2703,3.0325,6.4128,17.9229,1.4674,13.1496,1.505,10.6438,1.792,2.2352,1.6319,2.422,0.9933
33126,Ticonderoga,NY,11499,3.0094592210934,4.44175435790612,21.2291195047764,255.4196,105.4074,147.745,33.8505,26.3573,71.8775,38.9965,0.9138,13.2266,3.9298,1.6061,2.0367,1.6959,9.1875,0.7277,51.1911,0.3708,10.8623,2.2824,1.8783,1.3168,29.6137,0.5478,1.0556,2.2173,3.0575,110.3456,7.4558,10.9807,6.0361,5.9613,26.3838,2.5538,13.6629,0.9379,10.764,1.0079,1.9628,0.9342,6.5195,0.7024
33127,Troy,NY,160745,2.72592545954596,3.59432226559738,15.065907110524,186.5069,62.7324,121.3938,43.3998,22.2093,41.1923,28.1653,0.5846,9.4435,7.0617,1.6734,1.3377,1.1326,10.5073,1.6193,25.6225,1.5624,9.4179,3.4585,2.5417,0.8747,23.2654,0.4359,1.4334,0.7601,3.3349,44.5407,6.7081,5.0876,1.2662,3.2731,14.0371,1.7808,10.9437,1.7122,5.9058,1.8569,1.754,1.0159,4.2384,0.5408
33128,Utica,NY,204195,2.27434950511073,4.16919973210852,17.4573542294621,189.0949,70.0779,116.5469,37.2652,23.221,40.8869,24.7629,0.0867,10.2054,5.8677,0.6418,2.0232,1.0542,5.7723,1.875,32.9882,0.8506,7.7807,3.5861,2.9013,1.6456,25.7436,0.5419,1.3683,1.8025,2.5946,58.2132,3.6809,6.7045,1.9489,2.7281,10.7264,2.0006,12.6869,1.4132,7.8593,0.9515,3.0509,1.417,3.0538,0.9153
33130,Valley Stream,NY,153365,2.03880077718499,3.0367756131986,10.8514919243233,215.8727,66.9777,146.0997,51.5155,29.0464,47.1962,44.0617,0.9511,15.7776,7.764,2.2809,1.7294,3.8848,8.194,1.1223,11.6973,1.3067,6.9167,5.2023,2.8254,1.3175,34.3699,1.0925,2.262,1.0415,4.0975,68.4766,7.0988,5.7604,2.6392,4.0532,21.5451,2.6406,13.992,3.4646,9.6418,1.0934,4.1946,1.0422,3.1889,0.6873
33131,Walton,NY,8089,3.39359921253306,4.0089057673389,26.4549874125003,222.8475,92.1698,128.0849,29.8213,21.8182,58.7073,41.0409,0.5619,9.0631,4.1914,0.8194,0.9747,1.3068,5.4589,1.1271,40.3499,0.4801,13.5317,2.5457,1.5026,0.7997,32.7687,0.6265,1.2602,1.6914,2.6667,125.8015,4.1232,5.936,2.9275,3.6257,19.5719,2.1468,15.1875,1.6881,6.8401,0.9757,1.3596,1.5766,2.8946,0.9894
33132,Warsaw,NY,30456,2.69983864499927,5.40610306130984,16.0509214546558,172.4553,62.258,107.8897,29.1608,23.2162,49.034,25.9206,0.4402,10.2807,4.3177,0.1573,0.6656,1.3344,8.857,0.3485,22.3497,2.4506,9.0432,1.1631,1.1998,0.5161,26.5513,0.2923,0.6561,0.7779,1.6349,78.1921,11.877,4.1345,4.1794,4.1652,13.3892,0.8154,4.3998,2.5359,4.5304,0.5445,0.95,0.3452,1.4232,0.4751
33133,Warwick,NY,28656,2.35014276537491,2.79033480419219,7.59129206984173,163.8267,54.8595,107.0826,34.3711,22.9354,41.1417,15.4622,0.2504,10.3491,2.6857,2.1595,0.8023,1.2246,9.9547,0.7817,13.3024,0.2667,4.8903,1.4166,3.1044,0.452,32.0016,0.3651,0.6217,0.6652,5.1234,74.2421,5.4037,5.567,3.1085,1.2536,9.5535,1.1875,7.773,0.801,3.4701,0.2786,2.9518,0.4691,2.1167,0.6409
33135,Watertown,NY,94746,2.72953160137385,3.77199105818511,15.3617900665003,188.3934,64.5722,121.0606,37.2841,24.4901,45.9276,18.3022,0.9893,11.1168,3.2978,2.0576,0.5076,2.0211,11.9483,1.1045,30.6771,1.0007,7.2638,2.326,1.5038,0.2533,19.6926,1.7751,2.1498,2.2007,1.5063,52.942,5.2199,9.6793,4.218,3.6665,13.9398,1.402,9.8608,2.0922,15.8316,1.2071,1.7635,1.1338,1.8639,0.8016
